Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Actors
Empresses In The Palace,2012,7+,8.4,,False,False,True,False,True,[]
The Bible,2013,16+,7.5,14%,False,False,True,False,True,"['Keith David', 'Roma Downey', 'Adrian Schiller', 'Amber Rose Revah', 'Andrew Brooke', 'Darwin Shaw', 'Diogo Morgado', 'Greg Hicks', 'Louise Delamere', 'Paul Brightwell', 'Sebastian Knapp']"
Thriller,1960,,8.2,,False,False,True,False,True,[]
Little Britain USA,2008,18+,7.6,64%,False,False,True,False,True,"['Tom Baker', 'Matt Lucas', 'David Walliams']"
Celebrity Ghost Stories,2009,7+,7.1,,False,False,True,False,True,['Kim Russo']
Touched by an Angel,1994,7+,6.0,,False,False,True,False,True,"['Roma Downey', 'Della Reese', 'John Dye', 'Valerie Bertinelli']"
RahXephon,2002,16+,7.3,,False,False,True,False,True,"['Andy McAvin', 'Emily Carter', 'Jouji Nakata', 'Maaya Sakamoto', 'John Kaiser', 'Kevin Charles', 'Chikao Ōtsuka']"
Olympus,2015,16+,6.2,,False,False,True,False,True,"['Tom York', 'Sonya Cassidy', 'Sonita Henry', 'Wayne Burns', 'Graham Shiels', 'John Emmet Tracy', 'Cas Anvar', 'Matt Frewer', 'Sophia Lauchlin Hirt']"
Home and Away,1988,7+,5.0,,False,False,True,False,True,"['Luke Mitchell', 'Pia Miller', 'Isabella Giovinazzo', 'George Mason', 'Matt Little', 'Johnny Ruffo', 'Jessica Grace Smith', 'Alec Snow', 'Cassie Howarth', 'Georgie Parker', 'Bonnie Sveen', 'Kassandra Clementi', 'Charlie Clausen', 'Jake Speer', 'Phillipa Northeast', 'Kyle Pryor', 'Nic Westaway', 'Jackson Gallagher', 'Tai Hara', 'Shane Withington', 'Ray Meagher', 'Ada Nicodemou', 'Emily Symons', 'Lynne McGranger', 'Bridgette Sneddon', 'Andrew J. Morley', 'Stephen Peacocke', 'Lincoln Younes', 'Demi Harman', 'Luke Jacobz', 'Rebecca Breeds', 'Debra Lawrance', 'Cornelia Frances', 'Robert Mammone', 'Kate Ritchie', 'Tobi Atkins', 'Amy Mizzi', 'Kip Gamblin', 'Ben Unwin', 'Daniel Collopy', 'Mitch Firth', 'Tammin Sursok', 'Holly Brisley', 'Danny Raco', 'Beau Brady', 'Kylie Watson', 'Dannii Minogue', 'Julian McMahon', 'Ryan Kwanten', 'Melissa George', 'Christopher Egan', 'Will McDonald', 'Naomi Watts', 'Isabel Lucas', 'Indiana Evans', 'Claudia Black', 'Tessa James']"
Blue Water High,2005,all,7.0,,False,False,True,False,True,[]
The Collection,2016,7+,7.1,,False,False,True,False,True,"['Richard Coyle', 'Tom Riley', 'Mamie Gummer', 'Frances de la Tour', 'Jenna Thiam', 'Alexandre Brasseur', 'Poppy Corby-Tuech', 'Max Deacon', 'Irène Jacob', 'Bethan Mary-James', 'Alix Poisson']"
Grand Blue,2018,18+,7.7,,False,False,True,False,True,[]
Dilbert,1999,7+,7.3,,False,False,True,False,True,"['Chris Elliott', 'Daniel Stern', 'Gary Kroeger', 'Gordon Hunt', 'Jim Wise', 'Kathy Griffin', 'Larry Miller', 'Maurice LaMarche', 'Maurice LaMarche', 'Tom Kenny', 'Tom Kenny', 'Tress MacNeille', 'Tress MacNeille']"
GRAND PRIX Driver,2018,7+,7.7,,False,False,True,False,True,['Michael Douglas']
Blue Murder,2003,,7.2,,False,False,True,False,True,"['Richard Roxburgh', 'Tony Martin', 'Peter Phelps', 'Matthew Nable', 'Justin Smith', 'Dan Wyllie', 'Toni Collette', 'Emma Booth', 'Damian Walshe-Howling', 'Andrew Ryan', 'Aaron Pedersen', 'Robert Mammone', 'Steve Le Marquand', 'Aaron Jeffery']"
Texas Rising,2015,16+,6.7,19%,False,False,True,False,True,"['Chad Michael Murray', 'Bill Paxton', 'Adam Hicks', 'Brendan Fraser', 'Christopher McDonald', 'Cynthia Addai Robinson', 'Dillon Lane', 'Geoffrey Blake', 'Jake Busey', 'Jeffrey Dean Morgan', 'Jeremy Davies', 'Joe Egender', 'Johnathon Schaech', 'Kris Kristofferson', 'Madelyn Deutch', 'Max Thieriot', 'Michael Rapaport', 'Molly McMichael', 'Olga Segura', 'Olivier Martinez', 'Ray Liotta', 'Rhys Coiro', 'Rob Morrow', 'Robert Knepper', 'Sarah Jones', 'Stephen Monroe Taylor', 'Taylor Brock', 'Thomas Jane', 'Trevor Donovan']"
American Playboy: The Hugh Hefner Story,2017,18+,7.5,,False,False,True,False,True,"['Matt Whelan', 'Ian Bell', 'Adam Jonas Segaller', 'Emmett Skilton', 'Fraser Brown', 'Chelsie Preston Crayford', 'Shara Connolly', 'Jade Albany', 'Akira Bradley', 'Phil Brown']"
The Devil's Whore,2008,,7.1,,False,False,True,False,True,"['Andrea Riseborough', 'John Simm', 'Michael Fassbender', 'Tom Goodman-Hill', 'Maxine Peake', 'Dominic West', 'Jeremy Crutchley', 'Peter Capaldi', 'Tim McInnerny']"
The Twelve Kingdoms,2002,16+,8.1,,False,False,True,False,True,[]
Fearless,2017,18+,7.6,,False,False,True,False,True,"['Helen McCrory', 'Jonathan Forbes', 'Wunmi Mosaku', 'Robin Weigert', 'Sam Swainsbury', 'Rebecca Callard', 'Michael Gambon', 'Rick Warden', 'Allan Corduner', 'Jamie Bamber', 'Emma Hamilton', 'John Bishop', 'Jack Shepherd', 'Alec Newman', 'Jemima Rooper', 'Kika Markham']"
Titanic,2012,16+,6.0,38%,False,False,True,False,True,"['Antonio Magro', 'Ben Bishop', 'Brian McCardie', 'Celia Imrie', 'Christine Kavanagh', 'Colm Gormley', 'Dave Legeno', 'David Calder', 'David Eisner', 'Diana Kent', 'Dragoș Bucur', 'Georgia McCutcheon', 'Geraldine Somerville', 'Glen Blackhall', 'Grainne Keenan', 'Iain McKee', 'Ifan Meredith', 'Izabella Urbanowicz', 'James Wilby', 'Jenna Coleman', 'John Kazek', 'Jonathan Howard', 'Joseph May', 'Joséphine De La Baume', 'Laurie Hagen', 'Lee Ross', 'Linda Kash', 'Linus Roache', 'Linus Roache', 'Lloyd Hutchinson', 'Luke Norris', 'Lyndsey Marshal', 'Maria Doyle Kennedy', 'Mark Lewis Jones', 'Miles Richardson', 'Noah Reid', 'Olivia Darnley', 'Pandora Colin', 'Paul Bridle', 'Perdita Weeks', 'Peter McDonald', 'Peter Wight', 'Ralph Ineson', 'Ross Armstrong', 'Ruth Bradley', 'Ryan Hawley', 'Sally Bankes', 'Shane Attwooll', 'Simon Paisley Day', 'Sophie Rundle', 'Sophie Winkleman', 'Stephen Campbell Moore', 'Steven Waddington', 'Sylvestra Le Touzel', 'Thomas Aldridge', 'Tim Downie', 'Timothy West', 'Toby Jones', 'Tom Andrews', 'Will Keen', 'Dragoș Bucur', 'Geraldine Somerville', 'Michele Moran', 'Cian Barry']"
Ultimate Force,2002,18+,7.7,,False,False,True,False,True,"['Ross Kemp', 'Miles Anderson', 'Christopher Fox', 'Danny Sapani', 'Jamie Draven', 'Alex Reid', 'Tony Curran']"
Grace Under Fire,1993,7+,6.3,,False,False,True,False,True,"['Brett Butler', 'Dave Thomas', 'Casey Sander', 'Kaitlin Cullum', 'Sam Horrigan', 'John Paul Steuer', 'Noah Segan', 'Julie White', 'Walter Olkewicz', 'Cole Sprouse', 'Dylan Sprouse', 'Peggy Rea', 'Charles Hallahan', 'Dave Florek', 'Tom Poston', 'Geoff Pierson', 'Becky Thyre']"
Gordon Ramsay's Ultimate Cookery Course,2012,,8.4,,False,False,True,False,True,['Gordon Ramsay']
Daniel Tiger's Neighborhood,2012,all,7.4,,False,False,True,False,True,"['Jake Beale', 'Nicholas Kaegi', 'Amariah Faulkner', 'Zachary Bloch', 'Addison Holley', 'Tommy Lioutas']"
Ax Men,2008,7+,5.5,,False,False,True,False,True,"['Thom Beers', 'Shelby Stanga']"
Cyberchase,2002,all,6.8,,False,False,True,False,True,[]
Clifford the Big Red Dog,2000,all,6.6,,False,False,True,False,True,[]
Meerkat Manor,2005,,8.2,,False,False,True,False,True,[]
The Scholar Who Walks the Night,2015,,7.3,,False,False,True,False,True,"['Lee Joon Ki', 'Lee Yu Bi', 'Shim Chang Min', 'Kim So Eun', 'Lee Soo Hyuk']"
Dora the Explorer,2000,all,4.0,,False,False,True,False,True,[]
Years of Living Dangerously,2014,7+,8.5,,False,False,True,False,True,[]
Bramwell,1995,all,8.0,,False,False,True,False,True,"['Jemma Redgrave', 'Ruth Sheen', 'David Calder', 'Kevin McMonagle', 'Keeley Gainey']"
Srugim,2008,16+,8.4,,False,False,True,False,True,"['Yael Sharoni', 'Tali Sharon', 'Sharon Fauster', 'Zohar Shtraus', 'Amos Tamam', 'Ohad Knoller']"
The Incredible Journey of Mary Bryant,2005,18+,7.4,,False,False,True,False,True,[]
Bakugan Battle Brawlers,2007,all,5.4,,False,False,True,False,True,[]
The Island with Bear Grylls,2014,,7.4,,False,False,True,False,True,['Bear Grylls']
Westside,2015,,8.0,,False,False,True,False,True,[]
The Ruth Rendell Mysteries,1987,16+,6.8,,False,False,True,False,True,"['George Baker', 'Christopher Ravenscroft']"
Tenjho Tenge,2004,18+,7.0,,False,False,True,False,True,"['Sōichiro Hoshi', 'Aya Hisakawa', 'Minori Chihara', 'Ryoko Shiraishi', 'Kazuki Yao', 'Shinichiro Miki', 'Haruhi Nanao', 'Kenji Hamada', 'Kenta Miyake', 'Tomokazu Seki', 'Toshiyuki Morikawa']"
Popular Mechanics for Kids,1997,all,8.4,,False,False,True,False,True,[]
Pingu,1986,all,7.4,,False,False,True,False,True,[]
Globe Trekker,2005,all,8.6,,False,False,True,False,True,"['Megan McCormick', 'Zay Harding', 'Ian Wright', 'Justine Shapiro', 'Neil Gibson']"
Wotakoi: Love is Hard for Otaku,2018,16+,7.6,,False,False,True,False,True,[]
"Nu, pogodi!",1969,,8.6,,False,False,True,False,True,[]
Karakuri Circus,2018,,7.1,,False,False,True,False,True,[]
Miami Ink,2005,16+,6.5,,False,False,True,False,True,[]
Aristocrats,1999,7+,7.3,,False,False,True,False,True,[]
The King 2 Hearts,2012,7+,7.8,,False,False,True,False,True,"['Lee Seung Gi', 'Ha Ji Won', 'Jo Jung Suk', 'Lee Yoon Ji', 'Yoon Je Moon']"
Secrets of the Dead,2000,7+,7.8,,False,False,True,False,True,[]
One Step Beyond,1959,all,7.8,,False,False,True,False,True,['John Newland']
Gordon's Great Escape,2010,,7.8,,False,False,True,False,True,['Gordon Ramsay']
King of the Road,2016,16+,8.8,,False,False,True,False,True,[]
Cosby,1996,7+,6.4,,False,False,True,False,True,[]
Wahlburgers,2014,16+,6.8,,False,False,True,False,True,"['Donnie Wahlberg', 'Mark Wahlberg', 'Paul Wahlberg']"
The Busy World of Richard Scarry,1994,all,7.4,,False,False,True,False,True,[]
The Magnificent Seven,1998,,7.6,,False,False,True,False,True,"['Eric Close', 'Michael Biehn', 'Dale Midkiff', 'Ron Perlman', 'Andrew Kavovit', 'Anthony Starke', 'Rick Worthy', 'Laurie Holden']"
All or Nothing: Brazil National Team,2020,16+,7.4,,False,False,True,False,True,[]
All or Nothing: New Zealand All Blacks,2018,16+,8.3,,False,False,True,False,True,['Taika Waititi']
7 Deadly Sins,2014,18+,7.1,,False,False,True,False,True,['Morgan Spurlock']
Captain N and the New Super Mario World,1991,all,6.6,,False,False,True,False,True,[]
The Big Comfy Couch,1993,all,7.1,,False,False,True,False,True,[]
Accidentally on Purpose,2009,7+,6.3,33%,False,False,True,False,True,"['Jenna Elfman', 'Jon Foster', 'Nicolas Wright', 'Lennon Parham', 'Ashley Jensen', 'Grant Show']"
On Death Row,2012,7+,8.0,,False,False,True,False,True,[]
The Brain with Dr. David Eagleman,2015,7+,8.7,,False,False,True,False,True,[]
Mike Hammer,1984,7+,6.9,,False,False,True,False,True,[]
The Border,2008,7+,6.9,,False,False,True,False,True,"['James McGowan', 'Nazneen Contractor', 'Graham Abbey', 'Jim Codrington', 'Sofia Milos', 'Jonas Chernick', 'Grace Park', 'Catherine Disher', 'Mark Wilson', 'Nigel Bennett', 'Athena Karkanis', 'Daisy Beaumont']"
The Ray Bradbury Theater,1985,7+,7.5,,False,False,True,False,True,['Ray Bradbury']
Crisis in Six Scenes,2016,7+,6.6,17%,False,False,True,False,True,"['Woody Allen', 'Miley Cyrus', 'Elaine May', 'John Magaro', 'Rachel Brosnahan']"
Top Shot,2010,7+,7.6,,False,False,True,False,True,"['Colby Donaldson', 'Blake Miguez', 'Brian Zins', 'Chris Cerino', 'Jamie Franks', 'Joe Serafini', 'Trent Griswold']"
Empress Ki,2013,all,7.7,,False,False,True,False,True,[]
Peter Gunn,1958,,8.0,,False,False,True,False,True,"['Craig Stevens', 'Herschel Bernardi', 'Lola Albright', 'Hope Emerson', 'Minerva Urecal']"
Bobby's World,1990,all,7.3,,False,False,True,False,True,['Howie Mandel']
Charlie Jade,2005,16+,7.2,,False,False,True,False,True,"['Jeffrey Pierce', 'Michael Filipowich', 'Patricia McKenzie', 'Marie-Julie Rivest', 'Tyrone Benskin', 'Danny Keogh', 'Michele Burgers', 'David Dennis', 'Graham Clarke', 'Langley Kirkwood', 'Rolanda Marais']"
Strange Empire,2014,16+,6.4,,False,False,True,False,True,"['Aaron Poole', 'Cara Gee', 'Melissa Farman', 'Tattiawna Jones']"
Amazon,1999,,7.6,,False,False,True,False,True,"['C. Thomas Howell', 'Carol Alt', 'Chris William Martin', 'Fabiana Udenio', 'Tyler Hynes', 'Rob Stewart', 'Gabriel Hogan', 'Joseph Scoren']"
Petticoat Junction,1963,all,7.0,,False,False,True,False,True,"['Edgar Buchanan', 'Frank Cady', 'Linda Henning', 'Meredith MacRae', 'Lori Saunders', 'Mike Minor', 'June Lockhart', 'Bea Benaderet', 'Jeannine Riley', 'Gunilla Hutton', 'Pat Woodell', 'Rufe Davis', 'Smiley Burnette']"
This Is Football,2019,16+,8.3,,False,False,True,False,True,[]
Tales of the Unexpected,1979,,7.7,,False,False,True,False,True,['William Conrad']
Missing,2017,16+,6.3,,False,False,True,False,True,[]
Superheroes: A Never-Ending Battle,2013,7+,8.2,,False,False,True,False,True,[]
Whites,2010,18+,7.6,,False,False,True,False,True,"['Darren Boyd', 'Isy Suttie', 'Katherine Parkinson', 'Maggie Steed', 'Stephen Wight']"
Team Umizoomi,2010,all,6.0,,False,False,True,False,True,"['Donovan Patton', 'Ethan Kempner', 'Madeleine Rose Yen', 'P.T. Walkley']"
The Saddle Club,2001,all,5.9,,False,False,True,False,True,[]
Jane Eyre,1983,,8.0,,False,False,True,False,True,"['Sorcha Cusack', 'Michael Jayston']"
Street Fighter: Resurrection,2016,16+,6.5,,False,False,True,False,True,"['Christian Howard', 'Mike Moh', 'Alain Moussi', 'Natascha Hopkins', 'Katrina Durden', 'Amy Olivia Bell', 'Silvio Simac', 'Alexis Rodney']"
Oddities,2010,7+,8.0,,False,False,True,False,True,[]
Mayday,2013,,6.7,,False,False,True,False,True,[]
Rescue: Special Ops,2009,,7.4,,False,False,True,False,True,"['Gigi Edgley', 'Daniel Amalm', 'Les Hill', 'Libby Tanner', 'Peter Phelps', 'Catherine Hicks']"
Captain Scarlet and the Mysterons,1967,all,7.9,,False,False,True,False,True,[]
Martha Speaks,2008,all,6.7,,False,False,True,False,True,[]
LoliRock,2014,all,7.1,,False,False,True,False,True,[]
Dinosaur Train,2009,all,6.6,,False,False,True,False,True,[]
Beat,2018,18+,7.4,,False,False,True,False,True,[]
Russell Peters: Deported,2020,,6.1,,False,False,True,False,True,[]
Little Men,1998,,7.5,,False,False,True,False,True,"['Michelle Burke', 'Spencer Rochfort', 'Corey Sevier', 'Trevor Blumas', 'Britt Irvin']"
Анна-детективъ,2016,16+,7.7,,False,False,True,False,True,"['Александра Никифорова', 'Dmitri Frid', 'Сергей Друзьяк', 'Борис Хвошнянский', 'Андрей Лукьянов', 'Андрей Рыклин', 'Ирина Сидорова', 'Елена Полякова', 'Альгис Арлаускас', 'Галина Звягинцева']"
Re:Creators,2017,18+,7.0,,False,False,True,False,True,"['Daiki Yamashita', 'Mikako Komatsu', 'Aki Toyosaki', 'Atsushi Ono', 'Inori Minase', 'Kenichi Suzumura', 'Maaya Sakamoto', 'Rie Murakawa', 'Sora Amamiya', 'Yōko Hikasa', 'Ayumi Tsunematsu', 'Daiki Hamano', 'Hisako Kanemoto', 'Junichi Yanagita', 'Katsuyuki Konishi', 'Minako Kotobuki', 'Ryou Sugisaki', 'Daisuke Ono', 'Ayaka Ohashi']"
The Principal,2015,18+,7.5,,False,False,True,False,True,"['Alex Dimitriades', 'Mirrah Foulkes', 'Deborah Kennedy', 'Aden Young', 'Di Adams', 'George Harrison Xanthis', 'Tyler De Nawi', 'Rahel Romahn']"
Beowulf: Return to the Shieldlands,2016,7+,5.8,,False,False,True,False,True,"['Kieran Bew', 'Gísli Örn Garðarsson', 'Lolita Chakrabarti', 'William Hurt', 'Joanne Whalley', 'Edward Speleers', 'Elliot Cowan', 'Laura Donnelly', 'Edward Hogg', 'Ellora Torchia', 'David Ajala', 'Ian Puleston-Davies', 'David Harewood']"
Secret Smile,2005,,6.9,,False,False,True,False,True,"['David Tennant', 'Kate Ashfield', 'Claire Goose']"
Moby Dick,1998,7+,6.4,75%,False,False,True,False,True,"['Bobby Resnick', 'Barry Balkin', 'Don Messick', 'Don Messick']"
How We Got to Now,2014,7+,8.6,,False,False,True,False,True,[]
The Man from Snowy River,1994,7+,7.2,,False,False,True,False,True,[]
Hamish Macbeth,1995,,7.8,,False,False,True,False,True,"['Robert Carlyle', 'Ralph Riach', 'Barbara Rafferty', 'Anne Lacey', 'Brian Pettifer', 'Shirley Henderson', 'Stuart McGugan', 'Duncan Duff', 'Valerie Gogan']"
Charlie and Lola,2005,all,6.6,,False,False,True,False,True,[]
Lorena,2019,18+,7.2,,False,False,True,False,True,[]
Vietnam in HD,2011,,8.3,,False,False,True,False,True,"['Michael C. Hall', 'Adrian Grenier', 'Edward Burns', 'Kevin Connolly', 'Blair Underwood', 'Tempestt Bledsoe', 'Jerry Ferrara', 'Zachary Levi', 'James Marsden', 'Jennifer Love Hewitt', 'Glenn Howerton', 'Armie Hammer', 'Dylan McDermott', 'Dean Cain']"
Killing Bites,2018,18+,6.3,,False,False,True,False,True,"['Sora Amamiya', 'Wataru Hatano', 'Maaya Uchida', 'Sumire Uesaka', 'Chinatsu Akasaki', 'Megumi Han', 'Yuu Asakawa', 'Takako Honda', 'Hidekatsu Shibata']"
The Silence,2010,,7.3,,False,False,True,False,True,"['Douglas Henshall', 'Genevieve Barr', 'Gina McKee', 'Hugh Bonneville', 'Dervla Kirwan']"
MonsterQuest,2007,7+,7.1,,False,False,True,False,True,[]
Ronja the Robber's Daughter,2014,7+,7.1,,False,False,True,False,True,[]
Genius by Stephen Hawking,2016,all,7.7,,False,False,True,False,True,['Stephen Hawking']
Teen Mom 2,2011,7+,4.3,,False,False,True,False,True,"['Chelsea Houska', 'Kailyn Lowry', 'Leah Messer-Calvert', 'Jenelle Evans', 'Briana DeJesus', 'Jade Cline']"
Where on Earth is Carmen Sandiego?,1994,7+,7.3,,False,False,True,False,True,"['Jennifer Hale', 'Joanie Pleasant', 'Rita Moreno', 'Rodger Bumpass', 'Scott Menville']"
Just Add Magic: Mystery City,2020,all,7.4,,False,False,True,False,True,"['Tyler Sanders', 'Jenna Qureshi', 'Jolie Hoang-Rappaport', 'Casey Simpson', 'Sydney Taylor', 'Tess Paras', 'Matt Dellapina', 'James Urbaniak']"
The Restoration Man,2010,,7.8,,False,False,True,False,True,['George Clarke']
Tumble Leaf,2013,all,8.7,,False,False,True,False,True,"['Addie Zintel', 'Christopher Downs', 'Jodi Downs', 'Brooke Wolloff', 'Alan Franzenburg', 'Alex Trugman', 'Zac McDowell', 'Emily Downs', 'John Taylor', 'Skyler Brigmann']"
Steven Seagal: Lawman,2009,16+,6.2,,False,False,True,False,True,['Steven Seagal']
Barney & Friends,1992,all,3.8,,False,False,True,False,True,['David Joyner']
Le Mans: Racing is Everything,2017,7+,7.4,,False,False,True,False,True,[]
This Giant Beast That Is The Global Economy,2019,16+,7.7,50%,False,False,True,False,True,[]
The Blue Rose,2013,,7.0,,False,False,True,False,True,"['Raj Varma', 'Siobhan Marshall', 'Antonia Prebble', 'Matt Minto', 'James Trevena-Brown', 'Anna Jullienne', 'Jennifer Ludlam', 'Stelios Yiakmis', 'Theresa Healey']"
Yancy Derringer,1958,16+,7.8,,False,False,True,False,True,"['Jock Mahoney', 'X Brands', 'Kevin Hagen']"
Undercover,2016,16+,6.8,75%,False,False,True,False,True,"['Tom Waes', 'Frank Lammers', 'Manou Kersting', 'Anna Drijver', 'Emma Verlinden', 'Elise Schaap', 'Robbie Cleiren', 'Raymond Thiry', 'Wim Willaert', 'Sebastien Dewaele', 'Ruth Becquart', 'Jeroen Van der Ven', 'Rubén Ochandiano', 'Kris Cuppens', 'Kevin Janssens', 'Alexej Manvelov', 'Sanne Samina Hanssen']"
Hotel Impossible,2012,7+,7.8,,False,False,True,False,True,['Anthony Melchiorri']
"Car 54, Where Are You?",1961,,7.7,,False,False,True,False,True,"['Joe E. Ross', 'Fred Gwynne', 'Hank Garrett', 'Beatrice Pons', 'Paul Reed', 'Al Lewis', 'Albert Henderson', 'Ruth Masters', 'Nipsey Russell', 'Ossie Davis', 'Charlotte Rae', ""Frederick O'Neal"", 'Jim Gormley', 'Joe Warren', 'Patricia Bright', 'Bruce Kirby']"
The Hunger,1997,18+,6.3,,False,False,True,False,True,"['Terence Stamp', 'David Bowie']"
My Mother and Other Strangers,2016,16+,7.4,,False,False,True,False,True,[]
London Irish,2013,,7.6,,False,False,True,False,True,"['Peter Campion', 'Sinead Keenan', 'Kerr Logan', 'Kat Reagan', ""Ardal O'Hanlon""]"
Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,2019,16+,5.2,,False,False,True,False,True,"['Ai Kayano', 'Haruki Ishiya', 'Lynn', 'Satomi Arai', 'Sayaka Harada', 'Sayumi Suzushiro']"
Odd Squad,2014,all,6.5,,False,False,True,False,True,"['Brendan Heard', 'Christian Distefano', 'Dalila Bela', 'Filip Geljo', 'Millie Davis', 'Sean Michael Kyer', 'Peyton Kennedy', 'Michela Luci', 'Julia Lalonde', 'Alina Prijono', 'T.J. McGibbon', 'Madeleine Barbeau']"
Land of the Lost,1991,,6.9,,False,False,True,False,True,"['Ron Harper', 'Spencer Milligan', 'Kathy Coleman', 'Wesley Eure', 'Jon Locke', 'Philip Paley', 'Sharon Baird']"
Ice Pilots NWT,2009,7+,7.5,,False,False,True,False,True,"['Mikey McBryan', 'Joe McBryan', 'Arnie Schreder', 'Scott Blue', 'Justin Simle', 'Kelly Jurasevich', 'Rod McBryan', 'AJ Decoste', 'Chuck Adams', 'Adam Smith', 'Devan Brooks', 'Cory Dodd', 'Graeme Ferguson', 'Andrew Weich', 'Sean Barry', 'Kathy McBryan', 'Ray Weber', 'Christine Povey', 'Tyler Sipos', 'David Alexandre']"
Free to Choose,1980,,9.0,,False,False,True,False,True,['Milton Friedman']
The Dangerous Book for Boys,2018,7+,5.9,71%,False,False,True,False,True,"['Gabriel Michael Bateman', 'Chris Diamantopoulos', 'Chris Diamantopoulos', 'Erinn Hayes', 'Drew Powell', 'Kyan Zielinski']"
Hitorijime My Hero,2017,,6.9,,False,False,True,False,True,"['Tomoaki Maeno', 'Toshiki Masuda', 'Daiki Yamashita', 'Seiichirō Yamashita', 'Shinnosuke Tachibana', 'Takayuki Kondou', 'Wataru Hatano', 'Yoshitsugu Matsuoka', 'Yūto Adachi']"
Secret Agent,1964,,8.2,,False,False,True,False,True,[]
Strictly Sexual The Series,2011,18+,6.6,,False,False,True,False,True,[]
Gidget,1965,all,6.7,,False,False,True,False,True,"['Betty Conner', 'Don Porter', 'Lynette Winter', 'Michael Nader', 'Pete Duel', 'Sally Field', 'Robert Beach']"
Continuum,2012,,6.5,,False,False,True,False,True,"['Rachel Nichols', 'Victor Webster', 'Erik Knudsen', 'Stephen Lobo', 'Omari Newton', 'Lexa Doig', 'Roger R. Cross', 'Luvia Petersen', 'Ryan Robbins']"
Ivanhoe,1997,7+,7.4,,False,False,True,False,True,[]
Danger Man,1960,7+,7.9,,False,False,True,False,True,['Patrick McGoohan']
The New Yorker Presents,2016,18+,6.5,86%,False,False,True,False,True,"['Alan Cumming', 'Brett Gelman', 'Marina Abramovic', 'Ariel Levy', 'Andrew Garfield', 'Emily Flake', 'Tyrone Hayes', 'Rachel Aviv', 'Roz Chast']"
Dark Knight,2000,13+,5.3,,False,False,True,False,True,[]
Unsealed: Alien Files,2012,,6.6,,False,False,True,False,True,[]
Bat Masterson,1958,,7.3,,False,False,True,False,True,['Gene Barry']
Peep and the Big Wide World,2004,all,6.9,,False,False,True,False,True,[]
